Original sample number,Handle,Site name,scientificName,order,superfamily*,family,subfamily*,genus,specificEpithet,scientificNameAuthorship,organismQuantity,lifeStage,sex,sexRatio*,males,females,males and females text,recordedBy,continent,waterBody,islandGroup,island,country,stateProvince,municipality,locality,verbatimLocality,geodeticDatum,decimalLatitude,decimalLongitude,verbatimElevation,typeLocality*,verbatimDepth,year,month,day,eventDate,habitat,substrate*,vegetation*,temperature*,pH*,conductivity*,salinity*,dissolved oxygen*,basisOfRecord,nameInPaper,bibliographicCitation,comments*
060217 - 01,EA000460,"Lake Biwa, South Basin","Cypridopsis vidua (O. F. Müller, 1776)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Cypridopsis,vidua,"(O. F. Müller, 1776)",2,adult,female,,,,2 females,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Kusatsu,"Oroshimo, Karasuma-hanto",South Basin,WGS84,35.075774,135.932836,89,,0.1,2006,02,17,2006-02-17,lake,willow tree root mat,,,,,,,published record,"Cypridopsis vidua (O. F. Müller, 1776)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.",Locality 25 of Smith et al. 2011
060227 - 01,EA000461,"Lake Biwa, South Basin","Cypridopsis vidua (O. F. Müller, 1776)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Cypridopsis,vidua,"(O. F. Müller, 1776)",3,adult,female,,,,3 females,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Kusatsu,"Oroshimo, Karasuma-hanto",South Basin,WGS84,35.075774,135.932836,89,,0.1,2006,02,27,2006-02-27,lake,willow tree root mat,,,,,,,published record,"Cypridopsis vidua (O. F. Müller, 1776)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.",Locality 25 of Smith et al. 2011
060309 - 01,EA000462,"Lake Biwa, South Basin","Cypridopsis vidua (O. F. Müller, 1776)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Cypridopsis,vidua,"(O. F. Müller, 1776)",5,adult,female,,,,5 females,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Kusatsu,"Oroshimo, Karasuma-hanto",South Basin,WGS84,35.075774,135.932836,89,,0.1,2006,03,09,2006-03-09,lake,willow tree root mat,,,,,,,published record,"Cypridopsis vidua (O. F. Müller, 1776)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.",Locality 25 of Smith et al. 2011
060310 - 01,EA000463,"Lake Biwa, South Basin","Cypridopsis vidua (O. F. Müller, 1776)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Cypridopsis,vidua,"(O. F. Müller, 1776)",11,adult,female,,,,11 females,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Kusatsu,"Oroshimo, Karasuma-hanto",South Basin,WGS84,35.075774,135.932836,89,,0.4,2006,03,10,2006-03-10,lake,organic detritus,,,,,,,published record,"Cypridopsis vidua (O. F. Müller, 1776)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.",Locality 25 of Smith et al. 2011
060412 - 01,EA000470,"Lake Biwa, South Basin","Cypridopsis vidua (O. F. Müller, 1776)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Cypridopsis,vidua,"(O. F. Müller, 1776)",19,adult,female,,,,19 females,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Lake Biwa,South basin,South Basin,Unknown,35.098222,135.915361,89,,5.6,2006,04,12,2006-04-12,lake,organic detritus,submergent macrophytes,,,,,,published record,"Cypridopsis vidua (O. F. Müller, 1776)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.",Locality 21 of Smith et al. 2011
060412 - 02,EA000471,"Lake Biwa, South Basin","Cypridopsis vidua (O. F. Müller, 1776)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Cypridopsis,vidua,"(O. F. Müller, 1776)",1,adult,female,,,,1 female,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Lake Biwa,South basin,South Basin,Unknown,35.097806,135.923361,89,,5.1,2006,04,12,2006-04-12,lake,organic detritus,,,,,,,published record,"Cypridopsis vidua (O. F. Müller, 1776)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.",Locality 22 of Smith et al. 2011
060412 - 03,EA000472,"Lake Biwa, South Basin","Cypridopsis vidua (O. F. Müller, 1776)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Cypridopsis,vidua,"(O. F. Müller, 1776)",10,adult,female,,,,10 females,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Lake Biwa,South basin,South Basin,Unknown,35.097083,135.929139,89,,4.4,2006,04,12,2006-04-12,lake,organic detritus,,,,,,,published record,"Cypridopsis vidua (O. F. Müller, 1776)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.","Organic detritus, sand & mud. Locality 23 of Smith et al. 2011."
060412 - 04,EA000473,"Lake Biwa, South Basin","Cypridopsis vidua (O. F. Müller, 1776)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Cypridopsis,vidua,"(O. F. Müller, 1776)",3,adult,female,,,,3 females,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Lake Biwa,South basin,South Basin,Unknown,35.047250,135.903528,89,,4.2,2006,04,12,2006-04-12,lake,sand,,,,,,,published record,"Cypridopsis vidua (O. F. Müller, 1776)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.","Poorly sorted, angular sand. Locality 30 of Smith et al. 2011."
060412 - 06,EA000475,"Lake Biwa, South Basin","Cypridopsis vidua (O. F. Müller, 1776)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Cypridopsis,vidua,"(O. F. Müller, 1776)",1,adult,female,,,,1 female,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Lake Biwa,South basin,South Basin,Unknown,35.058528,135.884833,89,,4.3,2006,04,12,2006-04-12,lake,organic detritus,,,,,,,published record,"Cypridopsis vidua (O. F. Müller, 1776)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.",Locality 28 of Smith et al. 2011
060412 - 07,EA000476,"Lake Biwa, South Basin","Cypridopsis vidua (O. F. Müller, 1776)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Cypridopsis,vidua,"(O. F. Müller, 1776)",2,adult,female,,,,2 females,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Lake Biwa,South basin,South Basin,Unknown,35.013361,135.875778,89,,4.6,2006,04,12,2006-04-12,lake,,,,,,,,published record,"Cypridopsis vidua (O. F. Müller, 1776)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.",Locality 35 of Smith et al. 2011
060412 - 08,EA000477,"Lake Biwa, South Basin","Cypridopsis vidua (O. F. Müller, 1776)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Cypridopsis,vidua,"(O. F. Müller, 1776)",3,adult,female,,,,3 females,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Lake Biwa,South basin,South Basin,Unknown,35.010444,135.891222,89,,4.8,2006,04,12,2006-04-12,lake,,,,,,,,published record,"Cypridopsis vidua (O. F. Müller, 1776)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.",Locality 36 of Smith et al. 2011
060616 - 05,EA000495,"Lake Biwa, North Basin","Cypridopsis vidua (O. F. Müller, 1776)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Cypridopsis,vidua,"(O. F. Müller, 1776)",3,adult,female,,,,3 females,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Lake Biwa,North basin,North Basin,WGS84,35.234940,135.960950,89,,2,2006,06,16,2006-06-16,lake,"sands and gravels, poorly sorted, angular",,,,,,,published record,"Cypridopsis vidua (O. F. Müller, 1776)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.","Large pebbles, sand & gravel. Locality 9 in Smith et al. 2011."
060817 - 06,EA000503,"Lake Biwa, North Basin","Physocypria biwaensis (Okubo, 1990)",Podocopida,Cypridoidea,Candonidae,Cyclocypridinae,Physocypria,biwaensis,"(Okubo, 1990)",1,adult,,,,,1 specimen,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Lake Biwa,North basin,North Basin,WGS84,35.306890,136.244370,89,,8,2006,08,17,2006-08-17,lake,sand,,,,,,,published record,"Physocypria biwaensis (Okubo, 1990)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.",Reported for first time in Smith et al. 2011 (appendix). Missed from Smith & Janz 2008.
060819 - 02,EA000511,"Lake Biwa, North Basin","Cypridopsis vidua (O. F. Müller, 1776)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Cypridopsis,vidua,"(O. F. Müller, 1776)",3,adult,female,,,,3 females,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Lake Biwa,North basin,North Basin,WGS84,35.307650,136.063170,89,,10.6,2006,08,19,2006-08-19,lake,sand,,,,,,,published record,"Cypridopsis vidua (O. F. Müller, 1776)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.",Muddy sand with organic detritus. Locality 7 of Smith et al. 2011.
060819 - 03,EA000512,"Lake Biwa, North Basin","Cypridopsis vidua (O. F. Müller, 1776)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Cypridopsis,vidua,"(O. F. Müller, 1776)",2,adult,female,,,,2 females,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Lake Biwa,North basin,North Basin,WGS84,35.289140,136.030090,89,,9.7,2006,08,19,2006-08-19,lake,sand,,,,,,,published record,"Cypridopsis vidua (O. F. Müller, 1776)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.",Poorly sorted sand and gravel. Locality 8 of Smith et al. 2011.
060819 - 08,EA000517,"Lake Biwa, South Basin","Cypridopsis vidua (O. F. Müller, 1776)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Cypridopsis,vidua,"(O. F. Müller, 1776)",200,adult,female,,,,200 females,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Lake Biwa,South basin,South Basin,WGS84,35.041550,135.879840,89,,3.1,2006,08,19,2006-08-19,lake,mud,submergent macrophytes,,,,,,published record,"Cypridopsis vidua (O. F. Müller, 1776)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.",Locality 31 of Smith et al. 2011.
060819 - 09,EA000518,"Lake Biwa, South Basin","Cypridopsis vidua (O. F. Müller, 1776)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Cypridopsis,vidua,"(O. F. Müller, 1776)",14,adult,female,,,,14 females,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Lake Biwa,South basin,South Basin,WGS84,35.036740,135.902370,89,,3.7,2006,08,19,2006-08-19,lake,mud,,,,,,,published record,"Cypridopsis vidua (O. F. Müller, 1776)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.",Locality 33 of Smith et al. 2011.
060819 - 10,EA000519,"Lake Biwa, South Basin","Cypridopsis vidua (O. F. Müller, 1776)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Cypridopsis,vidua,"(O. F. Müller, 1776)",51,adult,female,,,,51 females,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Lake Biwa,South basin,South Basin,WGS84,35.010730,135.896130,89,,3.8,2006,08,19,2006-08-19,lake,sand,submergent macrophytes,,,,,,published record,"Cypridopsis vidua (O. F. Müller, 1776)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.",Sand & gravel with a little mud & submergent macrophytes. Locality 37 of Smith et al. 2011.
060823 - 04,EA000522,"Lake Biwa, North Basin","Physocypria biwaensis (Okubo, 1990)",Podocopida,Cypridoidea,Candonidae,Cyclocypridinae,Physocypria,biwaensis,"(Okubo, 1990)",3,adult,,,,,3 specimens,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Lake Biwa,North basin,North Basin,WGS84,35.142790,136.008370,89,,5.6,2006,08,23,2006-08-23,lake,sand,,,,,,,published record,"Physocypria biwaensis (Okubo, 1990)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.",Muddy sand. Reported for first time in Smith et al. 2011 (appendix). Missed from Smith & Janz 2008.
060823 - 05,EA000523,"Lake Biwa, South Basin","Cypridopsis vidua (O. F. Müller, 1776)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Cypridopsis,vidua,"(O. F. Müller, 1776)",16,adult,female,,,,16 females,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Lake Biwa,South basin,South Basin,WGS84,35.111590,135.935860,89,,4.2,2006,08,23,2006-08-23,lake,mud,submergent macrophytes,,,,,,published record,"Cypridopsis vidua (O. F. Müller, 1776)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.","Mud, organic detritus & submergent macrophytes. Locality 19 of Smith et al. 2011."
060824 - 01,EA000524,"Lake Biwa, North Basin","Cypridopsis vidua (O. F. Müller, 1776)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Cypridopsis,vidua,"(O. F. Müller, 1776)",3,adult,female,,,,3 females,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Omihachiman,Maki-cho,North Basin,WGS84,35.142320,136.048160,89,,0.4,2006,08,24,2006-08-24,lake,sand,submergent macrophytes,,,,,,published record,Cypridopsis biwaensis [sic],"Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.","Sand and macrophytes. Locality 15 of Smith et al. 2011, only in Appendix 1."
060824 - 02,EA000525,"Lake Biwa, North Basin","Cypridopsis vidua (O. F. Müller, 1776)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Cypridopsis,vidua,"(O. F. Müller, 1776)",12,adult,female,,,,12 females,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Omihachiman,Maki-cho,North Basin,WGS84,35.142440,136.048830,89,,0.1,2006,08,24,2006-08-24,lake,willow tree root mat,,,,,,,published record,"Cypridopsis vidua (O. F. Müller, 1776)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.",Willow tree root mat. Locality 15 of Smith et al. 2011.
060824 - 03,EA000526,"Lake Biwa, North Basin","Cypridopsis vidua (O. F. Müller, 1776)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Cypridopsis,vidua,"(O. F. Müller, 1776)",9,adult,female,,,,9 females,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Omihachiman,Maki-cho,North Basin,WGS84,35.143640,136.057500,89,,0.1,2006,08,24,2006-08-24,lake,willow tree root mat,,,,,,,published record,"Cypridopsis vidua (O. F. Müller, 1776)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.",Willow tree root mat. Locality 14 of Smith et al. 2011.
060921 - 02,EA000529,"Lake Biwa, North Basin","Bradleytriebella lineata (Victor & Fernando, 1981)",Podocopida,Cypridoidea,Cyprididae,Cypricercinae,Bradleytriebella,lineata,"(Victor & Fernando, 1981)",3,adult,female,,,,3 females,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Nagahama,Nishiazaicho Sugaura,North Basin,WGS84,35.481160,136.132470,89,,0.2,2006,09,21,2006-09-21,lake,pebble,emergent macrophytes,,,,,,published record,"Bradleytriebella lineata (Victor & Fernando, 1981)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.","Substrate, rocky, pebbles, coarse sand and reeds. Locality 2 of Smith et al. 2011."
060921 - 02,EA000529,"Lake Biwa, North Basin","Cypridopsis vidua (O. F. Müller, 1776)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Cypridopsis,vidua,"(O. F. Müller, 1776)",11,adult,female,,,,11 females,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Nagahama,Nishiazaicho Sugaura,North Basin,WGS84,35.481160,136.132470,89,,0.2,2006,09,21,2006-09-21,lake,pebble,emergent macrophytes,,,,,,published record,"Cypridopsis vidua (O. F. Müller, 1776)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.","Substrate, roocky, pebbles, coarse sand and reeds. Locality 2 of Smith et al. 2011."
060921 - 03,EA000530,"Lake Biwa, North Basin","Bradleycypris vittata (Sars, 1903)",Podocopida,Cypridoidea,Cyprididae,Cypricercinae,Bradleycypris,vittata,"(Sars, 1903)",6,adult,female,,,,6 females,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Nagahama,Nishiazaicho Sugaura,North Basin,WGS84,35.477510,136.132550,89,,0.1,2006,09,21,2006-09-21,lake,other,,,,,,,published record,"Bradleycypris vittata (Sars, 1903)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.",Locality 3 of Smith et al. 2011
060921 - 03,EA000530,"Lake Biwa, North Basin","Cypridopsis vidua (O. F. Müller, 1776)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Cypridopsis,vidua,"(O. F. Müller, 1776)",2,adult,female,,,,2 females,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Nagahama,Nishiazaicho Sugaura,North Basin,WGS84,35.477510,136.132550,89,,0.1,2006,09,21,2006-09-21,lake,willow tree root mat,,,,,,,published record,"Cypridopsis vidua (O. F. Müller, 1776)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.",Locality 3 of Smith et al. 2011.
060929 - 01,EA000531,"Lake Biwa, South Basin","Cypridopsis vidua (O. F. Müller, 1776)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Cypridopsis,vidua,"(O. F. Müller, 1776)",1,adult,female,,,,1 female,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Otsu,Imakatata,South Basin,WGS84,35.125610,135.928650,89,,0.01,2006,09,29,2006-09-29,lake,willow tree root mat,,,,,,,published record,"Cypridopsis vidua (O. F. Müller, 1776)","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.",Willow tree root mat. Locality 17 of Smith et al. 2011.
070202 - 02,EA000542,"Lake Biwa, North Basin","Ilyocypris salebrosa Stepanaitys, 1960",Podocopida,Cypridoidea,Ilyocyprididae,Ilyocypridinae,Ilyocypris,salebrosa,"Stepanaitys, 1960",4,adult,male | female,50,2,2,2 males & 2 females,Robin J. Smith,Asia,Lake Biwa,Japanese archipelago,Honshu,Japan,Shiga Prefecture,Lake Biwa,North basin,North Basin,WGS84,35.152890,136.024630,89,,6.4,2007,02,02,2007-02-02,lake,mud,,,,,,,published record,"Ilyocypris salebrosa Stepanaitys, 1960","Smith, R. J., Janz, H. & Okubo, I. 2011. Recent Cyprididae and Ilyocyprididae (Crustacea: Ostracoda) from Lake Biwa, Japan, including a summary of the lake's ostracod fauna. Zootaxa, 2874, 1-37.",Locality 13 of Smith et al. 2011. Mud with some sand & organic detritus.
